timestamp_us,x_m,y_m,z_m,yaw_rad
1693731593455256,1.4552,5.2585,0.3354,0.15304
1693731593521915,1.4538,5.2593,0.3354,0.15343
1693731593588591,1.4548,5.2588,0.3355,0.16216
1693731593655271,1.455,5.2587,0.3354,0.15951
1693731593721933,1.4549,5.2587,0.3355,0.16288
1693731593788609,1.455,5.2587,0.3353,0.16578
1693731593855276,1.4549,5.2588,0.3352,0.16181
1693731593921930,1.4549,5.259,0.3351,0.1666
1693731593988606,1.4548,5.2591,0.3349,0.1617
1693731594055276,1.4544,5.2591,0.3348,0.15771
1693731594121941,1.4535,5.2596,0.3347,0.15789
1693731594188617,1.4542,5.2591,0.335,0.15389
1693731594255293,1.4543,5.2591,0.3352,0.162
1693731594321956,1.4543,5.2592,0.3352,0.15718
1693731594388632,1.454,5.2592,0.3351,0.15584
1693731594455296,1.4539,5.2593,0.3349,0.15559
1693731594521958,1.4537,5.2592,0.3346,0.14425
1693731594588637,1.4538,5.259,0.3349,0.14796
1693731594655301,1.4536,5.2592,0.3349,0.14799
1693731594721968,1.4538,5.2594,0.3348,0.15549
1693731594788646,1.4538,5.2596,0.3348,0.15433
1693731594855306,1.4539,5.2597,0.3348,0.15796
1693731594922010,1.4537,5.2597,0.3347,0.15252
1693731594988684,1.4537,5.2604,0.3344,0.15539
1693731595055339,1.4537,5.2601,0.3344,0.15469
1693731595122004,1.4536,5.2602,0.3344,0.15634
1693731595188682,1.4537,5.2601,0.3346,0.15691
1693731595255349,1.4538,5.2602,0.3346,0.15929
1693731595322014,1.4538,5.2605,0.335,0.16066
1693731595388689,1.4539,5.2607,0.3349,0.16611
1693731595455365,1.4539,5.2607,0.3349,0.16759
1693731595522022,1.4537,5.2606,0.3349,0.16229
1693731595588696,1.453,5.2608,0.3348,0.13602
1693731595655362,1.4527,5.2606,0.3347,0.14162
1693731595722039,1.4528,5.2607,0.3348,0.14936
1693731595788715,1.4529,5.2609,0.335,0.14766
1693731595855378,1.4526,5.261,0.3348,0.14543
1693731595922042,1.4525,5.2611,0.3348,0.14505
1693731595988715,1.4522,5.2613,0.3348,0.14076
1693731596055381,1.4521,5.2616,0.3347,0.13483
1693731596122054,1.4524,5.2613,0.3347,0.13812
1693731596188718,1.4524,5.2613,0.3347,0.13469
1693731596255393,1.4523,5.2613,0.3347,0.13584
1693731596322050,1.4522,5.2613,0.3348,0.13402
1693731596388729,1.4517,5.2615,0.3346,0.13244
1693731596455395,1.4517,5.2616,0.3348,0.12976
1693731596522059,1.4518,5.2616,0.3347,0.13872
1693731596588741,1.4518,5.2617,0.3347,0.13176
1693731596655428,1.4512,5.2616,0.3345,0.11961
1693731596722099,1.4516,5.2617,0.3345,0.13245
1693731596788772,1.4513,5.2622,0.3344,0.12293
1693731596855456,1.4512,5.2622,0.3344,0.12601
1693731596922118,1.4514,5.2622,0.3344,0.12974
1693731596988790,1.4513,5.2624,0.3345,0.13124
1693731597055447,1.4512,5.2627,0.3342,0.1327
1693731597122103,1.4512,5.263,0.3337,0.13375
1693731597188777,1.4512,5.2629,0.3337,0.13413
1693731597255445,1.4516,5.2628,0.3337,0.13768
1693731597322108,1.4522,5.263,0.3341,0.14954
1693731597388785,1.4522,5.2631,0.3341,0.15028
1693731597455448,1.4523,5.263,0.3342,0.15095
1693731597522117,1.4524,5.263,0.334,0.15644
1693731597588797,1.4524,5.2631,0.334,0.15698
1693731597655461,1.4525,5.2629,0.3339,0.14607
1693731597722128,1.4522,5.2631,0.3336,0.14463
1693731597788806,1.4526,5.263,0.3339,0.14855
1693731597855469,1.453,5.263,0.3339,0.15847
1693731597922137,1.4532,5.263,0.334,0.16011
1693731597988814,1.4532,5.2631,0.3341,0.16111
1693731598055478,1.4534,5.2629,0.3342,0.16249
1693731598122136,1.4536,5.263,0.3341,0.16717
1693731598188814,1.4538,5.2629,0.3341,0.16295
1693731598255478,1.4543,5.263,0.3342,0.17561
1693731598322146,1.4541,5.263,0.3341,0.16366
1693731598388823,1.454,5.2632,0.3342,0.16511
1693731598455494,1.4543,5.2633,0.3342,0.17353
1693731598522153,1.4543,5.2633,0.3342,0.17246
1693731598588844,1.4546,5.2633,0.3343,0.17187
1693731598655509,1.4547,5.2631,0.3342,0.17222
1693731598722178,1.4548,5.2632,0.3342,0.17434
1693731598788856,1.4553,5.2632,0.3342,0.18368
1693731598855515,1.4551,5.2635,0.334,0.16791
1693731598922185,1.4554,5.2634,0.334,0.18524
1693731598988853,1.4556,5.2634,0.3341,0.18581
1693731599055528,1.4557,5.2632,0.3343,0.18246
1693731599122196,1.4563,5.2633,0.3345,0.19476
1693731599188874,1.4565,5.2634,0.3346,0.19226
1693731599255539,1.4574,5.2631,0.3347,0.21722
1693731599322206,1.4574,5.263,0.3349,0.20443
1693731599388905,1.4578,5.2633,0.3351,0.21843
1693731599455561,1.4577,5.2633,0.335,0.21088
1693731599522220,1.4577,5.2633,0.3349,0.21999
1693731599588892,1.4561,5.2647,0.3377,0.20374
1693731599655561,1.4513,5.269,0.3462,0.43574
1693731599722225,1.4676,5.2703,0.3598,0.44323
1693731599788897,1.4719,5.2703,0.3804,0.39323
1693731599855558,1.1305,5.2509,1.0085,0.35225
1693731599922219,0.6842,4.0212,0.0867,0.24127
1693731599988901,-0.6641,3.0893,0.0826,-0.91725
1693731600055573,-0.3326,3.0057,0.085,-1.13326
1693731600122242,-0.2251,3.0202,0.09,-1.1483
1693731600188923,-0.1951,3.0184,0.0954,-1.16142
1693731600255591,-0.2189,3.0228,0.1054,-1.16661
1693731600322265,-0.1956,3.0379,0.0991,-1.16742
1693731600388940,-0.1193,3.0384,0.0967,-1.11968
1693731600455608,-0.1062,3.0495,0.0933,-1.11764
1693731600522272,-0.0729,3.0485,0.0895,-1.11082
1693731600588950,-0.0336,3.0543,0.0868,-1.09708
1693731600655619,0.0189,3.0667,0.077,-1.10538
1693731600722290,0.0396,3.0667,0.0714,-1.07565
1693731600788967,0.0759,3.0627,0.0789,-1.06725
1693731600855629,0.1388,3.0828,0.0618,-1.09447
1693731600922295,0.4259,3.542,0.0597,-1.38689
1693731600988971,0.4419,3.7303,0.0626,-1.36748
1693731601055639,0.4435,3.8664,0.0701,-1.36769
1693731601122310,0.5226,3.8114,0.0905,-1.31946
1693731601188984,0.6387,3.7499,0.0811,-1.29451
1693731601255655,0.75,3.6226,0.0777,-1.27935
1693731601322321,0.859,3.4603,0.0734,-1.24872
1693731601389006,0.9166,3.3412,0.0665,-1.24599
1693731601455666,0.8994,3.3253,0.0649,-1.28212
1693731601522330,0.8388,3.3326,0.0627,-1.31709
1693731601589005,0.7925,3.3625,0.0736,-1.34936
1693731601655666,0.8005,3.3566,0.0772,-1.37765
1693731601794012,0.8215,3.2913,0.1024,-1.3926
1693731601860685,0.8053,3.3098,0.1076,-1.44271
1693731601927354,0.8244,3.2728,0.1145,-1.44118
1693731601999024,0.8491,3.2272,0.1086,-1.44384
1693731602065699,1.0287,3.8286,0.1005,-1.47122
1693731602132371,1.144,3.8901,0.0928,-1.47233
1693731602204052,1.2796,3.8928,0.0871,-1.48324
1693731602270721,1.7414,3.8851,0.0905,-1.49926
1693731602337393,1.8067,3.8684,0.0982,-1.5187
1693731602404067,1.8364,3.875,0.11,-1.53069
1693731602470736,1.8565,3.8796,0.119,-1.55753
1693731602537405,1.8614,3.8786,0.1245,-1.55985
1693731602604084,1.8788,3.883,0.1282,-1.5541
1693731602670752,1.9149,3.8844,0.1331,-1.54569
1693731602737420,1.9439,3.8914,0.1302,-1.54759
1693731602804097,1.9692,3.8916,0.1324,-1.56715
1693731602870765,1.9903,3.8959,0.1339,-1.57876
1693731602937435,1.998,3.8972,0.1424,-1.6081
1693731603004113,2.0127,3.8919,0.1557,-1.62624
1693731603070778,2.0112,3.8908,0.1639,-1.63595
1693731603137440,2.0436,3.8885,0.1674,-1.63826
1693731603204128,2.0841,3.8783,0.17,-1.59027
1693731603270794,2.0937,3.8792,0.1664,-1.56509
1693731603337462,2.1087,3.8751,0.1616,-1.55494
1693731603404140,1.94,3.88,0.1512,-1.54731
1693731603470806,1.8965,3.8837,0.1539,-1.52657
1693731603537477,1.8482,3.9032,0.162,-1.51221
1693731603604150,1.8286,3.9138,0.1699,-1.53676
1693731603670821,1.8083,3.9078,0.1764,-1.53083
1693731603737485,1.5917,3.922,0.1756,-1.52697
1693731603804164,1.6291,3.9139,0.1718,-1.49301
1693731603870830,1.6425,3.9223,0.1703,-1.47777
1693731603937496,1.6942,3.911,0.1718,-1.4792
1693731604004173,1.7813,3.9082,0.1801,-1.49473
1693731604070845,1.8417,3.9161,0.1941,-1.52803
1693731604137533,1.9059,3.9229,0.2077,-1.54307
1693731604204203,1.9705,3.925,0.2146,-1.53912
1693731604270865,2.0274,3.9368,0.2169,-1.52868
1693731604337528,2.0872,3.9464,0.2116,-1.52054
1693731604404198,2.1542,3.9524,0.2032,-1.51521
1693731604470863,2.2246,3.9541,0.1934,-1.5082
1693731604537527,2.2926,3.9601,0.1897,-1.52226
1693731604604200,2.3683,3.9608,0.1977,-1.50034
1693731604670866,2.445,3.9692,0.2015,-1.50554
1693731604737530,2.5414,3.9768,0.2051,-1.52811
1693731604799204,2.622,3.9838,0.2073,-1.52251
1693731604865878,2.7085,3.9861,0.2034,-1.50613
1693731604932543,2.7867,3.9889,0.1949,-1.48298
1693731604999275,2.8673,3.9933,0.1819,-1.47324
1693731605065937,2.9414,4.0041,0.1707,-1.47857
1693731605132600,3.0174,4.0078,0.1667,-1.46962
1693731605194277,3.0897,4.0199,0.1696,-1.47422
1693731605260951,3.1646,4.014,0.175,-1.46441
1693731605327615,3.2373,4.0181,0.1766,-1.46439
1693731605394293,3.3106,4.0223,0.1755,-1.46315
1693731605460959,3.3888,4.0149,0.1663,-1.4458
1693731605527627,3.4688,4.0092,0.1535,-1.44542
1693731605594301,3.5561,3.9952,0.1385,-1.43531
1693731605660969,3.6437,3.9853,0.1303,-1.43894
1693731605727637,3.734,3.9741,0.1289,-1.43189
1693731605789311,3.8178,3.96,0.1327,-1.4283
1693731605855974,3.9056,3.9497,0.1375,-1.43124
1693731605922634,3.9895,3.9479,0.139,-1.4195
1693731605989305,4.0673,3.944,0.1427,-1.38919
1693731606055971,4.1379,3.9519,0.1408,-1.38361
1693731606122632,4.2096,3.952,0.1349,-1.37615
1693731606189309,4.2863,3.9507,0.1301,-1.38752
1693731606255972,4.3635,3.9478,0.1298,-1.4078
1693731606322638,4.4581,3.9262,0.1351,-1.43625
1693731606394317,4.5341,3.9436,0.1465,-1.4786
1693731606460989,4.6209,3.9315,0.1565,-1.4818
1693731606527654,4.6947,3.9293,0.1643,-1.47798
1693731606594321,4.7659,3.9284,0.1676,-1.46436
1693731606661002,4.838,3.931,0.165,-1.45262
1693731606727671,4.8986,3.9346,0.1595,-1.44128
1693731606794344,4.9678,3.9373,0.1568,-1.42909
1693731606861015,5.0431,3.9403,0.1554,-1.4241
1693731606927680,5.1159,3.9438,0.1581,-1.43583
1693731606994358,5.1968,3.9476,0.1638,-1.44117
1693731607061028,5.2852,3.9481,0.1646,-1.44456
1693731607127696,5.426,3.9359,0.1645,-1.41804
1693731607194371,5.535,3.9591,0.1654,-1.4126
1693731607261040,5.6822,3.9676,0.1616,-1.3807
1693731607327709,5.9161,4.0023,0.1529,-1.38296
1693731607399385,6.0267,4.0359,0.1485,-1.38717
1693731607466051,6.1133,4.0506,0.1515,-1.38536
1693731607532718,6.155,4.0553,0.1579,-1.39159
1693731607599387,6.2123,4.0611,0.1694,-1.40773
1693731607666053,6.2786,4.0693,0.1759,-1.41614
1693731607732718,6.3295,4.0673,0.1809,-1.41969
1693731607799393,6.4076,4.0662,0.1813,-1.43714
1693731607866059,6.5901,4.0693,0.1747,-1.45375
1693731607932727,6.6796,4.0777,0.1697,-1.47236
1693731608004402,6.777,4.0829,0.167,-1.49295
1693731608071070,6.8472,4.0812,0.1684,-1.51163
1693731608137738,6.8634,4.094,0.1768,-1.55864
1693731608204417,6.877,4.0987,0.1855,-1.59969
1693731608271084,6.8816,4.1439,0.1916,-1.63672
1693731608337755,6.9195,4.1706,0.1988,-1.61967
1693731608404481,6.9505,4.1801,0.1973,-1.58324
1693731608471144,7.0005,4.1481,0.189,-1.54845
1693731608537806,7.0294,4.1399,0.1812,-1.53601
1693731608604478,7.0897,4.1281,0.1751,-1.52513
1693731608671142,7.1047,4.1046,0.1703,-1.51095
1693731608737806,7.1635,4.0863,0.1724,-1.50399
1693731608804534,6.8157,4.0134,0.1796,-1.5087
1693731608871194,6.7937,3.9943,0.186,-1.50102
1693731608937852,6.796,3.9923,0.1897,-1.49027
1693731609004524,6.853,3.9851,0.189,-1.47336
1693731609071190,6.9017,3.9982,0.1821,-1.46981
1693731609137850,6.9542,3.9916,0.1756,-1.43618
1693731609204518,6.9947,3.9996,0.168,-1.42969
1693731609271178,7.0593,3.9921,0.1683,-1.39952
1693731609337839,7.1218,3.9901,0.1708,-1.37546
1693731609404513,7.1716,3.9951,0.1739,-1.40486
1693731609471179,7.2087,4.0031,0.1784,-1.40613
1693731609537842,7.2649,4.0008,0.1805,-1.37558
1693731609604515,7.3311,4.0081,0.183,-1.35353
1693731609671183,7.4088,4.0073,0.1819,-1.33394
1693731609737844,7.4683,4.0064,0.1795,-1.34566
1693731609804516,7.5325,4.0087,0.1836,-1.33503
1693731609871180,7.6139,4.0148,0.1871,-1.34619
1693731609937849,7.6623,4.0254,0.1885,-1.37796
1693731610004590,7.7033,4.0347,0.1945,-1.39452
1693731610071250,7.7539,4.049,0.1989,-1.40716
1693731610137911,7.7891,4.0501,0.2012,-1.41136
1693731610204583,7.813,4.0518,0.1967,-1.40821
1693731610271246,7.8427,4.0498,0.1903,-1.39981
1693731610337915,7.8796,4.0504,0.1838,-1.40709
1693731610404582,7.9453,4.0477,0.1813,-1.40519
1693731610471243,7.9717,4.0501,0.1853,-1.41373
1693731610537907,7.9838,4.0542,0.1978,-1.44442
1693731610604581,8.0177,4.0543,0.1988,-1.4458
1693731610671244,7.9813,4.0583,0.2012,-1.41713
1693731610737909,7.9694,4.0668,0.2006,-1.39294
1693731610804583,7.973,4.0546,0.2006,-1.37189
1693731610871251,7.9934,4.0692,0.1963,-1.38898
1693731610937913,8.0355,4.0729,0.1968,-1.39118
1693731611004585,8.0843,4.0679,0.1988,-1.3922
1693731611071252,8.1426,4.0645,0.2042,-1.4031
1693731611137917,8.1909,4.0606,0.2095,-1.41131
1693731611204591,8.2517,4.0529,0.2131,-1.40578
1693731611271260,8.2945,4.0435,0.2121,-1.3918
1693731611337924,8.361,4.0409,0.2084,-1.37919
1693731611404592,8.4378,4.0278,0.199,-1.3626
1693731611471271,8.4953,4.0111,0.1906,-1.33499
1693731611537940,8.6059,4.0051,0.1866,-1.32166
1693731611604612,8.6627,4.005,0.1887,-1.31062
1693731611671278,8.7115,3.996,0.1945,-1.30935
1693731611737943,8.7452,3.9719,0.2008,-1.3072
1693731611804624,8.7553,3.9349,0.2017,-1.28474
1693731611871291,8.7861,3.9383,0.1955,-1.27797
1693731611937957,8.8008,3.9344,0.1902,-1.26182
1693731612004635,8.8126,3.9372,0.1832,-1.25807
1693731612071305,8.7982,3.9401,0.1832,-1.279
1693731612137973,8.8131,3.9399,0.1852,-1.283
1693731612204650,8.1071,3.9438,0.1958,-1.30252
1693731612271317,8.0701,3.9313,0.2109,-1.29747
1693731612337985,8.0986,3.9249,0.2249,-1.30127
1693731612404655,8.1644,3.9178,0.2345,-1.28369
1693731612471309,8.2299,3.9091,0.2412,-1.24821
1693731612537983,8.3236,3.9024,0.2399,-1.22749
1693731612604656,8.4188,3.8887,0.2316,-1.20156
1693731612671320,8.5133,3.875,0.2199,-1.18365
1693731612737985,8.6025,3.8705,0.2152,-1.16259
1693731612804657,8.6866,3.8617,0.214,-1.13621
1693731612871314,8.7737,3.8525,0.2162,-1.1332
1693731612937990,8.8763,3.8449,0.2169,-1.12417
1693731613004657,8.9645,3.8351,0.2167,-1.09632
1693731613071333,9.0463,3.8347,0.2187,-1.0683
1693731613138000,9.1195,3.8342,0.2138,-1.03855
1693731613204672,9.2092,3.8371,0.2095,-1.03961
1693731613271341,9.2871,3.8333,0.2083,-1.02654
1693731613338007,9.3775,3.8371,0.2065,-1.03351
1693731613404685,9.4481,3.8384,0.2091,-1.02877
1693731613471350,9.5443,3.8468,0.2114,-1.04173
1693731613538017,9.6285,3.8518,0.2163,-1.03381
1693731613604691,9.702,3.8561,0.216,-1.0249
1693731613671359,9.7713,3.8631,0.2199,-1.00474
1693731613738025,9.8366,3.8707,0.2105,-0.97926
1693731613804702,9.9162,3.8794,0.2032,-0.95079
1693731613871367,10.0017,3.8869,0.1973,-0.94291
1693731613938033,10.0892,3.8894,0.2,-0.91333
1693731614004706,10.1744,3.8969,0.2033,-0.90005
1693731614071364,10.2596,3.9094,0.2042,-0.88869
1693731614138041,10.3377,3.9229,0.2032,-0.87832
1693731614204706,10.4057,3.944,0.2036,-0.84559
1693731614271384,10.4738,3.9644,0.2033,-0.81179
1693731614338053,10.5448,3.9897,0.1954,-0.77145
1693731614404727,10.6127,4.014,0.1924,-0.75978
1693731614471395,10.6784,4.0431,0.1909,-0.73591
1693731614538063,10.7409,4.0693,0.1895,-0.71113
1693731614604741,10.8096,4.0984,0.1964,-0.68908
1693731614671409,10.8722,4.1264,0.202,-0.6855
1693731614738068,10.9366,4.1538,0.2062,-0.67416
1693731614804753,10.9982,4.183,0.2114,-0.65158
1693731614871424,11.0581,4.2153,0.214,-0.62188
1693731614938092,11.1291,4.2414,0.2106,-0.58993
1693731615004823,11.1986,4.2759,0.2062,-0.55817
1693731615071501,11.2664,4.3137,0.2044,-0.53704
1693731615138171,11.3382,4.3504,0.2056,-0.50246
1693731615204902,11.4012,4.3835,0.2099,-0.47222
1693731615271561,11.4485,4.4211,0.2174,-0.42867
1693731615338220,11.4995,4.4561,0.2226,-0.38793
1693731615471684,11.5882,4.6081,0.2588,-0.40214
1693731615538326,11.7208,4.674,0.2809,-0.44775
1693731615604990,11.6666,4.7862,0.2846,-0.49611
1693731615671691,11.7231,4.8271,0.2888,-0.50864
1693731615738329,11.6901,4.8667,0.2899,-0.51781
1693731615805001,12.036,5.1869,0.2694,-0.70518
1693731615871654,12.1332,5.2359,0.2756,-0.67229
1693731615938309,12.2006,5.276,0.2868,-0.68539
1693731616004988,12.2749,5.2964,0.296,-0.65805
1693731616071644,12.3303,5.3201,0.2995,-0.63339
1693731616138304,12.376,5.3628,0.3027,-0.62304
1693731616204970,12.4257,5.3708,0.3058,-0.57753
1693731616271629,12.4737,5.3678,0.3093,-0.51953
1693731616338293,12.487,5.4317,0.3139,-0.5693
1693731616404958,12.3966,5.519,0.3288,-0.8016
1693731616471625,12.416,5.5144,0.3316,-0.72248
1693731616538285,12.4389,5.5076,0.3224,-0.67593
1693731616604960,12.4871,5.5345,0.3258,-0.66475
1693731616671626,12.4989,5.5254,0.3051,-0.63543
1693731616738279,12.5459,5.5493,0.2932,-0.6126
1693731616804965,12.5779,5.5771,0.2799,-0.60725
1693731616871661,12.5979,5.5879,0.259,-0.60706
1693731616938319,12.6071,5.5807,0.2394,-0.60228
1693731617004991,12.6169,5.5829,0.2396,-0.63401
1693731617071650,12.6179,5.5969,0.2276,-0.65325
1693731617138316,12.5631,5.574,0.2127,-0.71563
1693731617204987,12.5729,5.5937,0.208,-0.73069
1693731617271648,12.5884,5.6142,0.2035,-0.74602
1693731617338312,11.8135,5.615,0.1869,-1.16946
1693731617404982,11.7147,5.6565,0.1723,-1.2859
1693731617471645,11.6603,5.6674,0.1662,-1.31173
1693731617538318,11.6031,5.6177,0.1486,-1.31287
1693731617604987,11.5702,5.625,0.1419,-1.31402
1693731617671688,11.5617,5.5599,0.1329,-1.29954
1693731617738428,11.5876,5.5382,0.1333,-1.29996
1693731617805082,11.5388,5.5714,0.1331,-1.3135
1693731617871770,11.5336,6.059,0.1196,-1.45674
1693731617938439,11.5792,6.1107,0.1253,-1.46093
1693731618005142,11.6708,6.1586,0.1064,-1.45966
1693731618071830,11.6903,6.2018,0.0927,-1.45718
1693731618138531,11.7704,6.2598,0.0596,-1.46588
1693731618205220,11.8416,6.2739,0.0378,-1.45911
1693731618271875,11.9057,6.3049,0.0188,-1.45171
1693731618338562,11.9642,6.276,0.0197,-1.41411
1693731618405213,12.0124,6.2999,0.0073,-1.42418
1693731618471862,12.0777,6.3063,0.012,-1.4309
1693731618538601,12.1187,6.2784,0.0127,-1.45386
1693731618605253,12.1548,6.2547,0.0163,-1.4613
1693731618671940,12.171,6.2556,0.0115,-1.47527
1693731618738585,12.2254,6.2608,0.0038,-1.47915
1693731618805236,12.2593,6.2312,-0.0051,-1.47128
1693731618871882,12.2832,6.2221,-0.0126,-1.46889
1693731618938525,12.3032,6.2109,-0.0262,-1.46245
1693731619005185,12.1082,6.0927,-0.0139,-1.37669
1693731619071837,12.122,6.0684,-0.0058,-1.36187
1693731619138486,12.1479,6.0741,0.0052,-1.35489
1693731619205149,12.19,6.0634,0.0114,-1.34495
1693731619271805,12.2073,6.0703,0.0123,-1.34665
1693731619338463,12.2852,6.0389,0.0261,-1.31413
1693731619405130,12.3341,6.056,0.031,-1.3084
1693731619471783,12.3685,6.0781,0.0227,-1.30937
1693731619538435,12.4308,6.0914,0.0278,-1.29382
1693731619605115,12.4732,6.0577,0.035,-1.29772
1693731619671777,12.5434,6.0428,0.0379,-1.26952
1693731619738440,12.5591,6.0449,0.0475,-1.2861
1693731619871806,12.6167,6.021,0.0859,-1.25825
1693731619938468,12.6818,5.981,0.1027,-1.21935
1693731620005135,12.7174,5.9754,0.1095,-1.21605
1693731620071799,12.7804,5.9462,0.1106,-1.1747
1693731620138461,12.8035,5.9525,0.1194,-1.18953
1693731620205133,12.8396,5.9207,0.1371,-1.18217
1693731620271792,12.8668,5.9141,0.1442,-1.18913
1693731620338454,12.8736,5.7997,0.1663,-1.17702
1693731620405126,12.1801,6.3251,0.2193,-1.53393
1693731620471792,11.5872,7.3847,0.2737,-1.90776
1693731620538456,11.5409,7.5161,0.3086,-1.85031
1693731620605131,11.5776,7.53,0.3363,-1.83745
1693731620671795,11.6276,7.5483,0.3656,-1.81784
1693731620738462,11.6497,7.5874,0.3926,-1.8084
1693731620805137,11.6618,7.5675,0.4225,-1.76039
1693731620871803,11.6925,7.6006,0.4537,-1.75749
1693731620938471,11.7174,7.6248,0.4717,-1.75493
1693731621005147,11.758,7.678,0.4853,-1.74246
1693731621138479,11.8658,7.7486,0.5254,-1.69132
1693731621205154,11.9156,7.8157,0.5487,-1.69147
1693731621271822,11.9737,7.836,0.5619,-1.67598
1693731621338488,11.949,7.8672,0.5775,-1.62399
1693731621405163,11.9354,7.929,0.6027,-1.62005
1693731621471829,12.0037,8.693,0.5851,-1.70728
1693731621538489,11.9957,8.8318,0.5879,-1.60034
1693731621605176,11.9822,8.9309,0.5972,-1.58965
1693731621671845,11.92,9.111,0.6018,-1.59831
1693731621738511,11.9139,9.4895,0.5958,-1.68027
1693731621871852,11.928,9.7221,0.5705,-1.67714
1693731621938524,11.9071,9.8318,0.5482,-1.65977
1693731622005198,11.8805,9.9773,0.5407,-1.65085
1693731622071865,11.9106,9.628,0.5113,-1.37368
1693731622205205,11.8997,9.8719,0.3808,-1.40316
1693731622271876,11.803,9.6535,0.1337,-1.58807
1693731622338544,11.8098,9.1968,0.0348,-1.56758
1693731622405221,11.8151,9.3226,-0.0413,-1.57037
1693731622471892,11.8016,9.4581,-0.1141,-1.56991
1693731622538557,11.7885,9.2852,-0.1526,-1.57012
1693731622605236,11.7809,9.3599,-0.1941,-1.57089
1693731622671904,11.6994,9.4529,-0.2544,-1.57011
1693731622738571,11.6211,9.4154,-0.3058,-1.57004
1693731622805249,11.6011,9.4594,-0.3398,-1.57218
1693731622871918,11.585,9.5004,-0.3669,-1.57451
1693731622938586,11.6289,9.5179,-0.2869,-1.57632
1693731623005264,11.6463,9.574,-0.2876,-1.57945
1693731623071931,11.6535,9.6081,-0.2894,-1.58148
1693731623138601,11.6462,9.6446,-0.3097,-1.5831
1693731623205276,11.6482,9.6546,-0.317,-1.58041
1693731623271945,11.6387,9.6914,-0.3393,-1.58218
1693731623338610,11.6359,9.7316,-0.3534,-1.59246
1693731623405287,11.6269,9.7694,-0.3749,-1.59484
1693731623471953,11.6185,9.807,-0.3969,-1.59685
1693731623538619,11.7007,9.8398,-0.4047,-1.59931
1693731623605296,11.7859,9.8609,-0.396,-1.58673
1693731623671969,11.8129,9.8953,-0.4092,-1.58751
1693731623738634,11.8457,9.9242,-0.4218,-1.58676
1693731623805314,11.852,9.9598,-0.4401,-1.58895
1693731623871983,11.8728,9.9885,-0.4536,-1.58828
1693731623938651,11.8808,10.0239,-0.471,-1.59089
1693731624005325,11.8937,10.0603,-0.487,-1.59484
1693731624071989,11.9129,10.0972,-0.4963,-1.59944
1693731624138654,11.9214,10.1302,-0.5098,-1.60034
1693731624205330,11.9439,10.1575,-0.4626,-1.60771
1693731624271999,11.9566,10.1864,-0.4659,-1.60734
1693731624338668,11.9605,10.817,0.1484,-2.15775
1693731624405341,11.981,10.8429,0.2103,-2.12343
1693731624471997,11.9813,10.7243,0.2066,-2.11053
1693731624538673,12.002,10.6467,0.1938,-2.12634
1693731624605349,12.0176,10.5494,0.1891,-2.14113
1693731624672014,12.0434,10.4747,0.1763,-2.13708
1693731624738679,12.0734,10.4859,0.1719,-2.1263
1693731624805356,12.1097,10.4557,0.1728,-2.10875
1693731624872030,12.1375,10.4468,0.1736,-2.11021
1693731624938699,12.1884,10.4131,0.1577,-2.12937
1693731625005380,12.2149,10.4028,0.1634,-2.12444
1693731625072039,12.3003,10.2882,0.1556,-2.15338
1693731625138704,12.3574,10.2596,0.1394,-2.18353
1693731625205386,12.3864,10.2371,0.1402,-2.18674
1693731625272048,12.4159,10.2384,0.1481,-2.1879
1693731625338714,12.4751,10.1952,0.1396,-2.19783
1693731625405390,12.5443,10.1051,0.1223,-2.19364
1693731625472054,12.3562,9.41,0.1039,-1.98823
1693731625538721,12.3152,9.1454,0.1072,-1.94447
1693731625605393,12.3393,9.0519,0.1038,-1.95677
1693731625672058,12.384,8.9405,0.1001,-1.96232
1693731625738724,12.4246,8.8395,0.108,-1.94763
1693731625805402,12.4569,8.6701,0.1095,-1.90331
1693731625872071,12.622,7.9294,0.1338,-1.64481
1693731625938733,12.7017,7.7226,0.138,-1.68994
1693731626005411,12.7699,7.6086,0.1365,-1.68642
1693731626072085,12.8573,7.4861,0.1379,-1.67591
1693731626138745,13.2346,7.6647,0.1514,-1.3789
1693731626205414,13.3354,7.8119,0.1578,-1.42514
1693731626272088,13.414,7.7555,0.1706,-1.41894
1693731626338747,13.493,7.7546,0.178,-1.42445
1693731626405437,13.5733,7.7087,0.1856,-1.41776
1693731626472102,13.6535,7.6692,0.1777,-1.415
1693731626538766,13.7338,7.6353,0.1706,-1.40689
1693731626605446,13.8163,7.5993,0.1728,-1.39154
1693731626672113,13.8999,7.5636,0.1836,-1.37525
1693731626738776,13.9811,7.5329,0.1945,-1.38592
1693731626805449,14.0594,7.4802,0.1997,-1.38562
1693731626872118,14.1391,7.4337,0.2018,-1.3789
1693731626938782,14.219,7.3814,0.1949,-1.37735
1693731627005459,14.3681,6.5296,0.2006,-1.3915
1693731627072132,14.4484,6.4363,0.2121,-1.45678
1693731627138795,14.5232,6.3392,0.217,-1.46348
1693731627205474,14.5969,6.3688,0.2228,-1.51135
1693731627272146,14.6647,6.3863,0.2315,-1.55723
1693731627338806,14.7276,6.3863,0.2432,-1.58892
1693731627405486,14.774,6.4331,0.2577,-1.64642
1693731627472154,14.5544,6.8017,0.2833,-1.99127
1693731627538823,14.5533,6.8749,0.2989,-2.07652
